entropy,max_prob,accepted
0.005281674675643444,0.99951171875,1
0.0006564848590642214,1.0,1
1.1394044160842896,0.359375,0
2.1618876457214355,0.333251953125,0
0.022735636681318283,0.99755859375,1
1.4519450664520264,0.373779296875,0
0.19438761472702026,0.9638671875,1
0.06263038516044617,0.98974609375,1
0.036536019295454025,0.994140625,1
0.6341409087181091,0.7734375,1
0.0005692405393347144,1.0,1
0.0016483062645420432,1.0,1
0.00228493963368237,1.0,1
1.3602800369262695,0.488037109375,0
1.1148539781570435,0.609375,1
1.0357134342193604,0.68603515625,1
1.4643354415893555,0.55712890625,0
1.6687756776809692,0.3984375,0
0.30049166083335876,0.9384765625,1
0.6730003356933594,0.74609375,1
0.08254418522119522,0.98486328125,1
0.005541118793189526,0.99951171875,1
0.009100431576371193,0.9990234375,1
0.0014760415069758892,1.0,1
0.7554935812950134,0.7392578125,1
1.2969712018966675,0.56103515625,1
0.96345454454422,0.8212890625,1
0.784929633140564,0.8056640625,1
1.6196304559707642,0.308837890625,0
0.7064231634140015,0.8583984375,1
0.3483121395111084,0.9404296875,1
1.4927695989608765,0.497802734375,1
2.6252105236053467,0.17626953125,0
0.08628058433532715,0.9873046875,1
0.7674793004989624,0.58203125,0
0.7359285354614258,0.51171875,1
1.2062532901763916,0.55322265625,1
1.415847897529602,0.529296875,0
0.4152759909629822,0.89697265625,1
0.9818248748779297,0.564453125,0
0.11543207615613937,0.98046875,1
0.0014104631263762712,1.0,1
0.4118140935897827,0.91015625,1
0.4337095320224762,0.90380859375,1
0.8228251934051514,0.7666015625,1
0.5747721791267395,0.8837890625,1
0.29430627822875977,0.9453125,1
5.344430246623233e-05,1.0,1
1.659016489982605,0.403564453125,0
0.7037994265556335,0.6044921875,1
0.34887248277664185,0.90966796875,0
1.9448461532592773,0.3857421875,1
0.4541652202606201,0.8994140625,0
1.4641051292419434,0.455810546875,0
1.6901298761367798,0.416748046875,0
1.234251618385315,0.64990234375,1
1.340151309967041,0.66064453125,1
0.13232748210430145,0.98193359375,1
0.006807865109294653,0.99951171875,1
2.1132965087890625,0.34814453125,0
0.4578605890274048,0.90283203125,1
0.7232211232185364,0.79833984375,1
1.3246541023254395,0.55126953125,1
0.0161333866417408,0.99853515625,1
0.0010554828913882375,1.0,1
0.004650966729968786,0.99951171875,1
0.01911845989525318,0.99755859375,1
0.8048582673072815,0.498046875,0
0.18028418719768524,0.96142578125,0
0.07980690896511078,0.98681640625,1
0.011020335368812084,0.99853515625,1
0.059556569904088974,0.99072265625,0
